,recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,conversion
19958,9,"441,96",0,1,Urban,0,Multichannel,Buy One Get One,0
19959,5,"166,78",1,0,Urban,0,Web,Discount,0
19960,7,"256,17",1,0,Urban,0,Phone,Buy One Get One,1
19961,1,"125,92",1,0,Surburban,0,Phone,Discount,0
19962,4,"29,99",1,0,Urban,0,Phone,Buy One Get One,0
19963,5,"343,36",0,1,Urban,0,Web,No Offer,0
19964,9,"38,63",1,0,Urban,1,Web,Discount,0
19965,10,"339,18",1,0,Surburban,0,Phone,No Offer,0
19966,11,"41,92",0,1,Surburban,1,Phone,Discount,0
19967,1,"530,31",1,0,Urban,1,Phone,Discount,0
19968,3,"29,99",0,1,Urban,1,Phone,Buy One Get One,0
19969,4,"87,15",1,0,Surburban,0,Web,Discount,0
19970,5,"202,92",0,1,Rural,0,Phone,Discount,0
19971,4,"109,28",0,1,Urban,0,Phone,Discount,0
19972,10,"96,09",0,1,Surburban,0,Phone,Buy One Get One,0
19973,9,"253,9",1,0,Rural,0,Web,Buy One Get One,0
19974,10,"137,53",0,1,Surburban,1,Phone,No Offer,0
19975,8,"557,26",0,1,Surburban,1,Multichannel,No Offer,0
19976,2,"29,99",1,0,Surburban,1,Phone,Buy One Get One,0
19977,7,"543,56",1,0,Surburban,1,Web,Discount,0
19978,1,"811,73",0,1,Urban,1,Web,Discount,0
19979,7,"29,99",1,0,Rural,0,Phone,Discount,0
19980,8,"76,03",0,1,Surburban,0,Phone,Discount,0
19981,5,"131,51",0,1,Urban,1,Web,No Offer,0
19982,10,"129,98",1,0,Rural,0,Web,Discount,1
19983,2,"119,26",0,1,Surburban,0,Phone,Discount,1
19984,1,"386,98",1,1,Urban,0,Web,Buy One Get One,0
19985,7,"522,64",0,1,Surburban,1,Multichannel,Buy One Get One,0
19986,7,"477,37",1,1,Rural,0,Phone,No Offer,1
19987,10,"29,99",0,1,Urban,1,Web,Discount,0
19988,8,"116,7",1,0,Urban,1,Web,No Offer,0
19989,1,"171,48",0,1,Rural,0,Phone,Buy One Get One,1
19990,10,"103,48",0,1,Rural,0,Web,No Offer,0
19991,1,"518,05",0,1,Rural,1,Phone,No Offer,0
19992,1,"303,19",0,1,Surburban,1,Web,No Offer,0
19993,4,"50,23",1,0,Surburban,1,Web,Buy One Get One,0
19994,9,"150,25",0,1,Surburban,1,Web,Buy One Get One,0
19995,7,"426,89",1,0,Surburban,0,Phone,Buy One Get One,0
19996,4,"74,59",1,0,Urban,1,Phone,No Offer,0
19997,9,"29,99",1,0,Surburban,0,Phone,No Offer,0
19998,5,"328,35",1,0,Rural,0,Phone,Buy One Get One,0
19999,2,"189,55",1,0,Urban,1,Phone,No Offer,0
20000,12,"50,9",1,0,Surburban,0,Web,No Offer,0
20001,2,"706,24",1,0,Surburban,1,Multichannel,No Offer,0
20002,7,"274,06",0,1,Surburban,0,Web,Buy One Get One,0
20003,3,"29,99",0,1,Surburban,1,Web,Buy One Get One,0
20004,7,"352,39",0,1,Rural,0,Phone,No Offer,0
20005,3,"265,03",1,0,Urban,0,Phone,Discount,0
20006,3,"214,53",1,1,Urban,0,Phone,Buy One Get One,0
20007,7,"592,57",1,0,Surburban,1,Web,Buy One Get One,0
20008,8,"180,64",1,0,Urban,0,Phone,Buy One Get One,0
20009,5,"29,99",0,1,Surburban,1,Phone,Discount,0
20010,6,"127,31",0,1,Surburban,0,Phone,Discount,0
20011,4,"38,25",0,1,Surburban,0,Phone,Buy One Get One,0
20012,10,"194,0",1,0,Rural,1,Web,Buy One Get One,0
20013,10,"29,99",1,0,Surburban,0,Phone,Buy One Get One,0
20014,7,"50,76",1,0,Rural,1,Web,No Offer,0
20015,2,"298,71",1,1,Surburban,1,Phone,Buy One Get One,0
20016,9,"189,78",0,1,Rural,0,Phone,Buy One Get One,0
20017,9,"286,35",1,1,Surburban,1,Phone,Buy One Get One,0
20018,6,"54,02",1,0,Urban,1,Web,No Offer,0
20019,5,"492,53",0,1,Surburban,0,Phone,Buy One Get One,0
20020,6,"793,46",1,1,Surburban,1,Multichannel,No Offer,0
20021,2,"86,43",1,0,Rural,1,Web,Discount,0
20022,3,"112,98",1,0,Surburban,0,Phone,Discount,0
20023,2,"65,35",1,0,Rural,1,Web,Discount,1
20024,9,"382,07",1,0,Surburban,0,Web,No Offer,0
20025,6,"46,77",1,0,Surburban,1,Web,Discount,1
20026,10,"29,99",1,0,Surburban,1,Phone,No Offer,0
20027,3,"146,59",0,1,Surburban,0,Web,Discount,0
20028,3,"436,5",1,0,Surburban,0,Web,Buy One Get One,0
20029,1,"106,27",0,1,Surburban,1,Web,Discount,1
20030,11,"509,81",1,0,Surburban,1,Multichannel,Discount,0
20031,10,"145,21",1,0,Surburban,1,Phone,Buy One Get One,0
20032,10,"29,99",0,1,Urban,1,Phone,Buy One Get One,1
20033,3,"117,54",1,0,Rural,1,Phone,Discount,0
20034,8,"138,6",0,1,Surburban,0,Web,Buy One Get One,0
20035,2,"102,65",0,1,Urban,1,Web,Buy One Get One,1
20036,10,"320,32",0,1,Rural,1,Phone,Discount,0
20037,7,"29,99",1,0,Surburban,0,Phone,No Offer,0
20038,8,"931,01",1,0,Urban,1,Multichannel,Discount,0
20039,2,"221,47",1,0,Surburban,0,Multichannel,Buy One Get One,0
20040,12,"29,99",0,1,Surburban,1,Phone,Buy One Get One,1
20041,7,"118,8",1,0,Surburban,0,Web,Discount,0
20042,9,"58,72",1,0,Surburban,1,Phone,Buy One Get One,0
20043,1,"111,37",0,1,Urban,0,Web,No Offer,0
20044,11,"246,03",0,1,Urban,0,Web,No Offer,0
20045,3,"70,53",0,1,Urban,1,Phone,Buy One Get One,0
20046,6,"92,95",0,1,Surburban,0,Web,No Offer,0
20047,12,"29,99",1,0,Surburban,1,Phone,Buy One Get One,0
20048,11,"29,99",1,0,Rural,0,Web,Buy One Get One,0
20049,2,"139,49",0,1,Surburban,0,Web,Buy One Get One,1
20050,8,"657,53",1,0,Surburban,1,Multichannel,No Offer,0
20051,10,"125,35",0,1,Urban,1,Web,Buy One Get One,0
20052,6,"302,37",0,1,Urban,0,Phone,No Offer,0
20053,2,"67,77",1,0,Urban,1,Web,Buy One Get One,0
20054,2,"40,64",0,1,Surburban,0,Web,Buy One Get One,0
20055,5,"61,67",1,0,Urban,1,Web,No Offer,0
20056,3,"29,99",0,1,Urban,0,Web,No Offer,0
20057,4,"137,25",0,1,Urban,0,Web,No Offer,1
20058,8,"237,83",0,1,Surburban,0,Multichannel,No Offer,1
20059,10,"488,79",0,1,Urban,0,Phone,Buy One Get One,0
20060,2,"122,4",0,1,Surburban,1,Phone,No Offer,0
20061,1,"69,84",0,1,Surburban,1,Web,Discount,0
20062,1,"734,05",1,1,Surburban,1,Phone,Discount,1
20063,4,"419,93",0,1,Rural,0,Multichannel,Buy One Get One,0
20064,6,"103,74",0,1,Surburban,0,Phone,Discount,1
20065,5,"67,49",0,1,Rural,0,Phone,No Offer,0
20066,10,"271,86",1,1,Surburban,0,Multichannel,Discount,1
20067,5,"130,56",0,1,Surburban,0,Phone,Discount,0
20068,9,"181,71",0,1,Urban,0,Web,No Offer,0
20069,1,"29,99",1,0,Urban,1,Web,Discount,0
20070,2,"29,99",1,0,Urban,0,Web,No Offer,0
20071,12,"148,03",1,0,Surburban,0,Web,Buy One Get One,0
20072,4,"502,61",1,0,Surburban,1,Web,Discount,1
20073,5,"363,33",1,0,Surburban,1,Multichannel,Buy One Get One,0
20074,1,"78,81",0,1,Urban,0,Phone,No Offer,0
20075,10,"320,36",1,0,Rural,0,Phone,Discount,0
20076,7,"368,85",1,1,Urban,1,Web,No Offer,0
20077,3,"189,83",0,1,Urban,0,Phone,Discount,0
20078,6,"489,16",1,0,Urban,1,Multichannel,No Offer,0
20079,9,"510,99",1,0,Urban,1,Multichannel,Discount,1
20080,7,"29,99",0,1,Urban,0,Phone,Discount,0
20081,5,"66,07",1,0,Surburban,1,Phone,Discount,0
20082,2,"212,04",1,0,Surburban,0,Phone,Buy One Get One,0
20083,5,"155,97",1,0,Urban,0,Web,No Offer,0
20084,6,"109,02",0,1,Urban,0,Phone,No Offer,0
20085,1,"344,27",1,0,Surburban,1,Multichannel,No Offer,0
20086,6,"182,18",1,0,Urban,0,Web,No Offer,1
20087,4,"1506,93",1,0,Rural,1,Multichannel,No Offer,0
20088,1,"727,8",1,1,Surburban,1,Web,Buy One Get One,0
20089,2,"287,11",1,0,Urban,0,Multichannel,Discount,1
20090,6,"87,39",0,1,Urban,1,Web,No Offer,0
20091,5,"178,45",1,0,Urban,1,Web,Discount,1
20092,1,"467,92",1,0,Surburban,1,Phone,Discount,0
20093,1,"1285,74",1,1,Urban,1,Multichannel,No Offer,1
20094,1,"132,24",1,0,Urban,0,Web,Buy One Get One,1
20095,1,"284,09",1,0,Urban,0,Web,Buy One Get One,1
20096,1,"528,79",1,1,Surburban,1,Phone,No Offer,0
20097,10,"59,74",0,1,Surburban,0,Phone,No Offer,0
20098,1,"573,79",1,0,Surburban,1,Multichannel,No Offer,0
20099,9,"79,11",1,0,Urban,1,Web,No Offer,0
20100,2,"632,66",1,1,Surburban,1,Multichannel,No Offer,0
20101,1,"85,94",1,0,Urban,1,Phone,Discount,0
20102,10,"29,99",1,0,Surburban,1,Phone,Buy One Get One,0
20103,4,"46,8",0,1,Surburban,1,Web,Buy One Get One,0
20104,7,"112,1",0,1,Surburban,0,Web,Discount,1
20105,7,"81,35",0,1,Surburban,1,Phone,Buy One Get One,0
20106,8,"41,08",0,1,Urban,1,Phone,Discount,0
20107,1,"29,99",0,1,Rural,1,Phone,Discount,0
20108,3,"1295,31",1,1,Rural,1,Web,Buy One Get One,0
20109,2,"131,94",1,0,Urban,1,Web,No Offer,0
20110,3,"114,11",1,0,Surburban,1,Phone,Buy One Get One,0
20111,6,"146,92",1,0,Rural,1,Web,Discount,0
20112,2,"395,8",1,0,Urban,0,Web,Buy One Get One,1
20113,10,"58,55",1,0,Urban,0,Web,Discount,0
20114,10,"564,62",1,0,Rural,1,Multichannel,Discount,1
20115,2,"127,36",1,0,Urban,1,Phone,Discount,0
20116,10,"454,64",1,0,Urban,0,Multichannel,Discount,0
20117,8,"48,88",0,1,Urban,0,Web,No Offer,0
20118,6,"29,99",1,0,Surburban,0,Web,Buy One Get One,0
20119,6,"115,01",1,0,Surburban,0,Phone,Discount,0
20120,9,"50,28",1,0,Surburban,1,Phone,Buy One Get One,0
20121,10,"122,79",1,0,Rural,1,Phone,Discount,0
20122,10,"382,14",1,1,Urban,1,Phone,Discount,0
20123,5,"42,51",0,1,Surburban,1,Web,Discount,0
20124,8,"127,8",0,1,Rural,1,Web,No Offer,1
20125,10,"29,99",1,0,Surburban,0,Web,Buy One Get One,1
20126,5,"72,94",0,1,Surburban,1,Phone,Buy One Get One,0
20127,4,"29,99",0,1,Urban,0,Web,No Offer,0
20128,7,"163,96",0,1,Rural,1,Phone,Discount,0
20129,5,"105,55",0,1,Rural,1,Web,Buy One Get One,0
20130,10,"229,4",1,0,Surburban,1,Phone,No Offer,0
20131,2,"398,74",1,1,Surburban,0,Multichannel,Discount,0
20132,8,"73,86",0,1,Surburban,1,Phone,Buy One Get One,0
20133,2,"321,22",0,1,Urban,0,Web,No Offer,0
20134,3,"277,73",0,1,Urban,1,Web,Buy One Get One,0
20135,11,"29,99",0,1,Urban,1,Phone,Discount,0
20136,2,"442,13",0,1,Urban,0,Web,Discount,0
20137,6,"217,27",0,1,Surburban,0,Phone,No Offer,0
20138,11,"140,33",1,0,Surburban,0,Web,Buy One Get One,0
20139,10,"138,56",0,1,Surburban,1,Web,Discount,0
20140,9,"50,08",1,0,Surburban,0,Phone,Discount,0
20141,4,"29,99",0,1,Urban,0,Web,Discount,0
20142,1,"240,52",1,0,Surburban,0,Phone,Buy One Get One,0
20143,3,"81,07",0,1,Surburban,1,Web,No Offer,0
20144,7,"274,47",1,0,Rural,0,Web,Buy One Get One,1
20145,2,"711,82",1,1,Surburban,1,Multichannel,Buy One Get One,1
20146,4,"505,57",1,0,Urban,1,Multichannel,No Offer,0
20147,9,"32,39",1,0,Urban,0,Phone,No Offer,0
20148,1,"792,56",0,1,Rural,1,Phone,Discount,0
20149,3,"324,67",1,1,Surburban,0,Multichannel,Buy One Get One,0
20150,7,"408,39",1,0,Urban,0,Multichannel,No Offer,0
20151,7,"103,84",1,0,Surburban,1,Web,Buy One Get One,0
20152,1,"570,62",0,1,Surburban,1,Multichannel,Discount,0
20153,10,"103,38",1,0,Surburban,0,Phone,No Offer,0
20154,4,"92,12",1,0,Surburban,1,Web,No Offer,0
20155,1,"370,95",0,1,Surburban,0,Phone,Buy One Get One,1
20156,10,"29,99",1,0,Surburban,1,Phone,No Offer,0
20157,9,"38,56",1,0,Surburban,1,Web,Discount,0
20158,6,"522,43",0,1,Rural,1,Phone,No Offer,0
20159,11,"97,58",0,1,Rural,1,Web,Buy One Get One,0
20160,7,"138,9",1,0,Rural,0,Web,Discount,1
20161,11,"29,99",1,0,Urban,0,Phone,No Offer,0
20162,7,"214,97",1,0,Surburban,0,Web,No Offer,0
20163,7,"163,25",1,0,Urban,0,Phone,Buy One Get One,0
20164,11,"267,16",1,1,Surburban,1,Phone,Buy One Get One,0
20165,6,"708,33",1,1,Surburban,1,Web,No Offer,1
20166,7,"579,77",1,0,Surburban,1,Multichannel,No Offer,0
20167,9,"76,26",1,0,Surburban,0,Web,Discount,1
20168,11,"245,93",1,0,Surburban,0,Phone,No Offer,1
20169,4,"29,99",0,1,Urban,1,Web,No Offer,0
20170,10,"56,63",1,0,Surburban,0,Web,Discount,0
20171,11,"374,07",0,1,Rural,0,Multichannel,Buy One Get One,0
20172,10,"34,03",1,0,Surburban,0,Web,No Offer,0
20173,1,"236,09",0,1,Urban,0,Phone,Buy One Get One,1
20174,6,"123,71",0,1,Surburban,0,Web,No Offer,0
20175,11,"117,01",1,0,Surburban,0,Web,No Offer,0
20176,1,"36,06",1,0,Surburban,1,Web,No Offer,0
20177,1,"668,67",1,1,Urban,1,Phone,No Offer,0
20178,2,"144,57",1,0,Urban,0,Web,Discount,0
20179,9,"51,78",1,0,Surburban,1,Web,Discount,0
20180,9,"118,9",1,0,Urban,0,Web,Discount,0
20181,9,"292,76",1,0,Surburban,1,Phone,No Offer,0
20182,11,"87,13",1,0,Surburban,0,Web,Buy One Get One,0
20183,1,"322,77",1,1,Rural,0,Web,Buy One Get One,1
20184,10,"48,32",1,0,Surburban,1,Web,Buy One Get One,0
20185,6,"208,39",1,1,Urban,0,Multichannel,No Offer,0
20186,4,"39,2",0,1,Surburban,1,Web,Buy One Get One,0
20187,10,"35,39",0,1,Urban,1,Phone,Discount,0
20188,11,"426,44",0,1,Surburban,1,Phone,Discount,0
20189,2,"64,92",0,1,Surburban,1,Web,Discount,0
20190,7,"345,33",1,0,Urban,0,Phone,Buy One Get One,0
20191,3,"167,22",0,1,Surburban,1,Phone,No Offer,1
20192,1,"217,32",1,0,Urban,0,Phone,Buy One Get One,0
20193,4,"580,93",0,1,Rural,1,Multichannel,Buy One Get One,0
20194,3,"54,47",0,1,Urban,0,Phone,Buy One Get One,0
20195,1,"807,58",1,0,Urban,1,Web,Discount,1
20196,8,"714,92",1,0,Urban,1,Phone,No Offer,0
20197,11,"313,87",1,0,Urban,1,Web,Buy One Get One,1
20198,12,"31,65",1,0,Surburban,0,Phone,Discount,0
20199,1,"281,49",1,0,Urban,0,Web,No Offer,0
20200,1,"110,18",0,1,Surburban,0,Web,Discount,0
20201,6,"300,63",1,0,Rural,0,Phone,No Offer,0
20202,1,"29,99",1,0,Surburban,1,Web,No Offer,0
20203,5,"395,96",0,1,Rural,1,Web,No Offer,0
20204,9,"95,61",0,1,Surburban,0,Phone,No Offer,0
20205,7,"86,07",1,0,Urban,0,Web,No Offer,0
20206,11,"29,99",1,0,Surburban,0,Phone,Discount,0
20207,8,"342,6",0,1,Surburban,0,Web,Discount,0
20208,1,"29,99",1,0,Urban,0,Phone,Discount,1
20209,3,"328,03",0,1,Urban,1,Phone,No Offer,0
20210,4,"431,55",0,1,Surburban,0,Multichannel,No Offer,1
20211,1,"1442,53",1,0,Surburban,1,Phone,Discount,0
20212,10,"39,01",0,1,Urban,1,Phone,Discount,0
20213,2,"271,81",1,0,Surburban,1,Web,No Offer,0
20214,9,"268,09",1,0,Surburban,1,Web,No Offer,0
20215,1,"537,31",0,1,Rural,1,Web,Buy One Get One,0
20216,1,"89,37",0,1,Rural,0,Web,Buy One Get One,0
20217,5,"35,41",0,1,Urban,1,Web,No Offer,0
20218,1,"860,02",1,0,Urban,1,Web,Buy One Get One,0
20219,2,"718,01",1,1,Urban,1,Web,Buy One Get One,1
20220,11,"29,99",1,0,Urban,0,Web,Buy One Get One,0
20221,8,"400,8",1,0,Surburban,0,Phone,Discount,0
20222,4,"945,22",1,1,Rural,1,Phone,No Offer,0
20223,2,"193,04",1,0,Surburban,1,Web,Discount,0
20224,4,"273,74",1,1,Surburban,0,Web,Buy One Get One,0
20225,2,"430,1",0,1,Urban,1,Phone,Discount,0
20226,10,"29,99",0,1,Surburban,0,Phone,Buy One Get One,0
20227,4,"197,04",0,1,Urban,0,Web,Buy One Get One,0
20228,9,"106,32",0,1,Rural,0,Web,No Offer,0
20229,3,"202,72",1,0,Surburban,0,Multichannel,Buy One Get One,0
20230,1,"82,72",1,0,Urban,1,Phone,Buy One Get One,0
20231,10,"358,49",1,0,Surburban,1,Phone,No Offer,0
20232,1,"251,83",1,0,Surburban,0,Web,Discount,0
20233,6,"318,7",1,1,Urban,0,Phone,No Offer,0
20234,1,"253,23",0,1,Urban,0,Phone,No Offer,0
20235,2,"235,72",0,1,Urban,0,Phone,Discount,0
20236,4,"622,04",1,1,Surburban,1,Phone,No Offer,0
20237,2,"229,02",1,0,Urban,0,Phone,Buy One Get One,0
20238,9,"29,99",0,1,Surburban,0,Web,Discount,0
20239,10,"364,16",1,0,Urban,0,Phone,Buy One Get One,1
20240,4,"444,07",0,1,Surburban,0,Web,No Offer,0
20241,1,"201,45",1,0,Surburban,1,Phone,No Offer,0
20242,1,"83,85",1,0,Surburban,1,Phone,No Offer,0
20243,11,"74,73",1,0,Surburban,0,Phone,Discount,0
20244,8,"176,54",0,1,Urban,1,Web,Buy One Get One,1
20245,3,"857,05",1,1,Rural,1,Phone,Discount,0
20246,5,"152,0",0,1,Surburban,0,Phone,Discount,0
20247,3,"85,88",0,1,Surburban,1,Web,Buy One Get One,0
20248,2,"195,37",0,1,Urban,1,Phone,Buy One Get One,0
20249,6,"29,99",0,1,Urban,0,Phone,Buy One Get One,1
20250,10,"133,59",1,0,Surburban,0,Phone,Discount,1
20251,6,"75,98",1,0,Urban,0,Phone,No Offer,0
20252,2,"30,38",1,0,Urban,1,Phone,Discount,0
20253,10,"114,82",0,1,Surburban,0,Phone,Buy One Get One,0
20254,10,"46,79",1,0,Urban,0,Phone,Discount,1
20255,11,"126,37",1,0,Urban,0,Web,Buy One Get One,0
20256,11,"29,99",1,0,Surburban,0,Web,Discount,0
20257,11,"222,3",0,1,Surburban,1,Multichannel,Buy One Get One,0
20258,10,"238,44",1,1,Rural,0,Web,Discount,0
20259,8,"135,02",0,1,Urban,0,Web,No Offer,0
20260,5,"289,94",1,1,Surburban,0,Multichannel,No Offer,0
20261,2,"79,21",1,0,Surburban,0,Web,Buy One Get One,0
20262,1,"32,69",0,1,Urban,1,Web,Discount,0
20263,2,"2002,47",1,1,Surburban,1,Web,Buy One Get One,0
20264,5,"30,18",0,1,Rural,0,Web,No Offer,0
20265,3,"398,14",1,1,Urban,0,Multichannel,Discount,0
20266,7,"183,7",0,1,Surburban,0,Phone,Buy One Get One,0
20267,1,"229,8",1,0,Surburban,0,Phone,No Offer,0
20268,4,"110,92",0,1,Rural,1,Phone,No Offer,0
20269,2,"226,51",1,1,Urban,0,Phone,No Offer,0
20270,3,"94,43",0,1,Urban,0,Phone,Discount,0
20271,4,"1220,0",1,1,Urban,1,Phone,Buy One Get One,0
20272,1,"381,75",1,0,Surburban,0,Multichannel,No Offer,0
20273,9,"184,99",0,1,Rural,0,Web,Discount,1
20274,5,"275,4",0,1,Surburban,0,Web,Buy One Get One,0
20275,9,"243,18",1,1,Urban,0,Phone,Discount,0
20276,10,"76,45",1,0,Urban,0,Web,No Offer,0
20277,7,"785,02",1,1,Surburban,1,Multichannel,No Offer,0
20278,11,"307,44",1,0,Surburban,0,Multichannel,Buy One Get One,0
20279,7,"68,91",1,0,Urban,1,Web,Buy One Get One,0
20280,9,"132,31",1,0,Urban,0,Phone,No Offer,0
20281,4,"153,29",0,1,Rural,0,Web,No Offer,0
20282,11,"55,56",1,0,Rural,1,Phone,Discount,0
20283,1,"231,68",1,0,Rural,1,Phone,No Offer,0
20284,9,"206,31",1,0,Surburban,1,Multichannel,Discount,0
20285,11,"109,83",1,0,Urban,0,Web,No Offer,0
20286,4,"204,23",1,0,Surburban,1,Phone,No Offer,0
20287,2,"221,8",0,1,Urban,1,Multichannel,Buy One Get One,0
20288,5,"606,59",1,1,Surburban,1,Phone,Discount,0
20289,6,"198,61",0,1,Urban,1,Web,Buy One Get One,0
20290,2,"559,95",1,0,Surburban,1,Phone,Buy One Get One,0
20291,1,"627,54",1,0,Surburban,1,Phone,Buy One Get One,0
20292,3,"243,77",0,1,Urban,1,Web,Discount,1
20293,2,"122,97",0,1,Urban,1,Phone,Discount,1
20294,5,"29,99",0,1,Rural,1,Phone,Discount,1
20295,4,"77,64",1,0,Surburban,1,Web,No Offer,0
20296,6,"85,8",1,0,Surburban,1,Phone,Buy One Get One,0
20297,1,"664,55",1,1,Rural,1,Multichannel,No Offer,1
20298,11,"167,41",1,0,Rural,0,Phone,Buy One Get One,1
20299,5,"493,85",0,1,Surburban,1,Web,No Offer,0
20300,4,"136,17",0,1,Urban,1,Phone,Discount,0
20301,3,"252,75",0,1,Urban,0,Multichannel,Discount,1
20302,10,"46,55",0,1,Urban,1,Web,Buy One Get One,0
20303,1,"402,7",1,0,Urban,0,Multichannel,Buy One Get One,0
20304,10,"98,7",0,1,Surburban,1,Web,Discount,0
20305,3,"157,7",0,1,Urban,1,Phone,No Offer,0
20306,8,"244,22",0,1,Surburban,0,Web,Discount,0
20307,2,"29,99",0,1,Surburban,0,Phone,No Offer,0
20308,8,"208,73",0,1,Surburban,0,Web,No Offer,1
20309,3,"55,73",1,0,Urban,0,Web,No Offer,0
20310,2,"186,4",0,1,Urban,1,Phone,Discount,0
20311,5,"51,03",1,0,Urban,1,Phone,No Offer,0
20312,1,"134,83",0,1,Surburban,1,Phone,Discount,0
20313,2,"90,51",1,0,Urban,0,Phone,Discount,0
20314,9,"33,52",0,1,Urban,1,Phone,No Offer,0
20315,2,"69,97",0,1,Urban,0,Web,Buy One Get One,0
20316,3,"98,71",1,0,Urban,1,Phone,Discount,0
20317,1,"316,43",1,0,Rural,0,Phone,Discount,0
20318,2,"393,81",1,0,Surburban,1,Multichannel,Discount,1
20319,2,"76,38",1,0,Surburban,1,Web,Discount,0
20320,7,"152,68",0,1,Surburban,1,Web,Discount,0
20321,1,"47,82",0,1,Urban,1,Web,No Offer,0
20322,2,"394,76",0,1,Surburban,0,Phone,No Offer,0
20323,2,"29,99",0,1,Rural,0,Phone,Buy One Get One,0
20324,5,"29,99",0,1,Surburban,1,Phone,Discount,0
20325,1,"29,99",1,0,Surburban,0,Phone,Buy One Get One,0
20326,6,"303,17",0,1,Surburban,0,Web,Buy One Get One,1
20327,1,"337,48",0,1,Urban,1,Multichannel,Buy One Get One,0
20328,10,"146,88",1,0,Surburban,1,Web,Discount,0
20329,4,"428,26",0,1,Urban,0,Web,No Offer,0
20330,10,"88,09",0,1,Surburban,1,Web,Buy One Get One,1
20331,6,"219,1",1,1,Urban,0,Phone,No Offer,0
20332,11,"34,17",0,1,Surburban,1,Phone,No Offer,0
20333,9,"382,52",1,0,Urban,0,Web,Discount,0
20334,9,"44,51",0,1,Surburban,0,Web,Buy One Get One,0
20335,6,"422,02",1,1,Rural,1,Multichannel,Buy One Get One,1
20336,5,"111,93",1,0,Surburban,0,Phone,Buy One Get One,1
20337,7,"68,36",1,0,Urban,1,Phone,No Offer,0
20338,10,"29,99",0,1,Urban,1,Phone,No Offer,0
20339,1,"29,99",0,1,Surburban,0,Phone,No Offer,1
20340,10,"122,67",1,0,Urban,0,Phone,Buy One Get One,0
20341,10,"421,71",1,0,Urban,1,Phone,No Offer,0
20342,9,"93,64",1,0,Surburban,1,Phone,No Offer,0
20343,6,"90,31",0,1,Surburban,0,Phone,No Offer,0
20344,3,"157,38",1,0,Surburban,1,Phone,Buy One Get One,0
20345,9,"98,55",0,1,Surburban,0,Phone,No Offer,0
20346,4,"1131,59",0,1,Surburban,1,Phone,Buy One Get One,0
20347,2,"378,56",1,1,Rural,1,Phone,No Offer,1
20348,7,"70,99",0,1,Surburban,0,Web,Discount,0
20349,1,"349,52",1,0,Rural,1,Multichannel,Buy One Get One,0
20350,12,"53,1",0,1,Urban,1,Web,Discount,0
20351,2,"29,99",0,1,Urban,1,Web,Discount,0
20352,11,"29,99",1,0,Surburban,0,Web,No Offer,0
20353,6,"43,48",0,1,Surburban,0,Phone,Buy One Get One,0
20354,12,"38,15",1,0,Surburban,0,Phone,Buy One Get One,0
20355,9,"98,88",1,0,Urban,0,Web,No Offer,0
20356,7,"42,91",0,1,Surburban,1,Phone,Buy One Get One,0
20357,1,"753,0",0,1,Urban,1,Multichannel,Buy One Get One,0
20358,11,"29,99",1,0,Surburban,1,Phone,Buy One Get One,0
20359,10,"42,38",1,0,Urban,0,Phone,Discount,0
20360,4,"249,33",1,1,Surburban,1,Phone,Buy One Get One,0
20361,1,"996,8",1,1,Urban,1,Web,Discount,0
20362,4,"29,99",0,1,Surburban,0,Web,No Offer,1
20363,2,"232,42",0,1,Surburban,1,Web,Discount,0
20364,2,"59,68",0,1,Surburban,0,Phone,No Offer,0
20365,5,"175,74",0,1,Urban,0,Phone,No Offer,0
20366,2,"627,94",0,1,Surburban,1,Web,Discount,0
20367,7,"66,08",0,1,Surburban,1,Phone,Buy One Get One,0
20368,3,"326,05",1,0,Rural,0,Multichannel,No Offer,0
20369,9,"356,63",0,1,Urban,0,Phone,Buy One Get One,0
20370,10,"253,76",0,1,Surburban,1,Web,Buy One Get One,0
20371,4,"325,78",0,1,Urban,0,Web,No Offer,0
20372,5,"29,99",1,0,Surburban,1,Web,Discount,0
20373,10,"29,99",1,0,Urban,0,Web,No Offer,0
20374,7,"29,99",0,1,Surburban,1,Web,No Offer,0
20375,4,"29,99",1,0,Surburban,1,Phone,Discount,0
20376,4,"161,5",1,0,Urban,0,Phone,Buy One Get One,0
20377,9,"132,34",0,1,Surburban,0,Phone,Discount,0
20378,4,"170,61",1,0,Urban,0,Web,Discount,0
20379,7,"132,35",1,0,Urban,0,Web,No Offer,0
20380,7,"134,67",1,0,Urban,1,Web,Discount,0
20381,9,"221,86",1,0,Urban,0,Phone,No Offer,0
20382,10,"147,87",0,1,Urban,0,Web,No Offer,0
20383,1,"435,96",1,0,Surburban,0,Web,No Offer,0
20384,1,"86,95",0,1,Surburban,0,Phone,Discount,1
20385,7,"373,97",1,1,Urban,0,Phone,No Offer,0
20386,1,"244,9",0,1,Urban,0,Web,Buy One Get One,0
20387,2,"426,81",1,0,Surburban,0,Multichannel,Buy One Get One,1
20388,8,"29,99",0,1,Surburban,1,Web,No Offer,0
20389,2,"393,82",0,1,Urban,0,Web,No Offer,0
20390,10,"207,05",0,1,Urban,0,Phone,Buy One Get One,0
20391,5,"214,41",0,1,Rural,0,Multichannel,Discount,0
20392,9,"213,55",0,1,Surburban,0,Web,No Offer,0
20393,5,"484,54",0,1,Urban,0,Phone,No Offer,0
